,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std
4030,9.72677807338,9.40291933092,10.0593699157,0.181161133143,0.0480255520111,0.0408289592614,0.0598542125437,0.00546058144497,,,,
4046,9.79115421091,9.33700633515,10.215068958,0.216220313184,0.0176999144027,0.0031957934,0.0663805917916,0.0118122195817,,,,
4071,9.76772588477,9.34465404586,10.2136498462,0.195665072573,0.0230075174741,0.00150651150341,0.0571879371649,0.0145470800562,,,,
4074,9.83564162878,9.78015421409,9.88166668535,0.0165234116115,0.00174608719238,0.0,0.0048816552064,0.000776583188124,,,,
4077,9.88573527786,9.12295685021,10.8013725197,0.359574052982,0.0261725267525,0.00916375120132,0.0432581299633,0.0131574933726,90.3087336228,90.3087336228,90.3087336228,0.323507997246
4080,9.78364998158,8.71305030918,10.9395287497,0.460910100277,0.106908040435,0.0126940909502,0.684531629339,0.0748258544958,,,,
4105,9.88728898801,9.47754066906,10.3552026378,0.178286150051,0.22875869342,0.168200505231,0.28931688161,0.0856422110503,76.2995936752,76.2995936752,76.2995936752,8.75983027261
4111,9.71803913911,8.8173386691,10.9950114113,0.324542920463,0.0715330731452,0.0075325570221,0.248083139137,0.0374554924458,,,,
4135,9.83026767817,9.7963800213,9.89096336872,0.0194088691324,0.00195978886783,0.0010652645,0.00353308255853,0.000745349180617,,,,
4144,9.81455047229,9.77897788509,9.8592442482,0.0161752311713,0.00142100046999,0.0,0.00336866203565,0.000629532658278,,,,
4148,9.81747166109,9.78487414527,9.8662130109,0.0151849459127,0.00171778559283,0.0,0.00353308255853,0.000752235846319,,,,
4158,9.79503052055,8.03705172148,12.7760005816,1.14850322839,0.19152681636,0.0791814733006,0.549637227128,0.169292156469,75.2339045952,74.3550738642,76.1127353261,1.24285433874
4159,9.77374922609,8.98581723217,10.455884882,0.45597104817,0.0253729819972,0.00987885608455,0.0354750654956,0.00659873948941,82.5336652678,82.5336652678,82.5336652678,1.40848922659
4181,9.64706690131,7.38349297757,11.8590797661,0.969486555637,0.109765958119,0.0181407997365,0.360188571894,0.113332378262,79.7721744423,77.0178236827,82.5265252019,3.89524019975
4184,9.70254520226,8.47466970931,11.1714693297,0.489398091666,0.0234208191471,0.00150651150341,0.0930751029391,0.0168324759552,,,,
4196,9.81730845807,9.78377503454,9.86633066133,0.0176279543763,0.00154594871334,0.0,0.00451953451024,0.000731665979334,,,,
4204,14.3231914746,3.26161678728,38.9075273979,7.94599261419,2.36061049184,0.998910215785,3.90452567073,0.899484005686,,,,
4207,10.0211446172,8.32198064868,12.1367901919,0.569755640522,0.21094149037,0.0232657267508,0.946822993439,0.130957119793,,,,
4211,9.76503990865,9.51684705709,9.93125824265,0.0926929761264,0.0104566155439,0.00384086569348,0.0214644833975,0.0066668404612,71.248236659,71.248236659,71.248236659,3.89524019975
4221,9.70836500323,9.01535932801,11.2269855244,0.506840689669,0.0396401934763,0.00987885608455,0.0928309386758,0.022174949706,77.3317269535,76.4027150374,78.7091376142,1.21683702742
4230,12.7464726327,2.37192572725,52.5430018785,8.63481150695,2.69562701336,0.477695979329,5.38771470233,1.1071104669,,,,
4234,9.76410545576,8.49478189736,10.9945811854,0.567208253993,0.0493192317266,0.0123313276093,0.144196832227,0.0358303152778,85.9319876616,85.9319876616,85.9319876616,1.47354465742
4237,11.5809700489,2.11709342678,33.0170313953,7.05427887529,2.19143956062,0.505009493006,3.24196601941,0.815768514787,,,,
4247,9.80612344094,5.64311324871,14.7788256161,1.18484549841,0.175384435023,0.0026093544661,1.14910438132,0.16890545847,,,,
4248,9.83733393688,9.78406340699,9.88831407821,0.017224540389,0.00198433040903,0.0,0.0048816552064,0.000848808573244,,,,
4253,9.81709896114,9.77298636116,9.85587417617,0.0175795467806,0.00173978138806,0.0,0.003690184475,0.000795203122622,,,,
4254,9.81556966825,9.78138746184,9.85437900882,0.0160860831112,0.00179053669065,0.0,0.00476400767203,0.00083077213463,,,,
4263,9.77093312761,4.33451875025,13.9944948143,1.4873073642,0.202622104146,0.00818245138981,0.924407092821,0.159018788673,,,,
4265,9.7468220807,9.46622239577,10.1169067629,0.176407177434,0.00809922014062,0.002130529,0.0199292729109,0.00387973208396,75.4155679234,75.4155679234,75.4155679234,0.31817671712
4268,9.85003219125,9.79868393831,9.8978215205,0.0159007840322,0.00168891816171,0.0,0.00398585470511,0.000736444095376,,,,
4273,9.81823472185,9.77669923482,9.8604415485,0.0164639076092,0.00179130473781,0.0,0.00353308255853,0.000829097303234,,,,
4278,9.82424790419,9.80483132087,9.84516859053,0.0121625903513,0.00158843009852,0.0,0.00464338016599,0.000898991410052,46.4029257222,46.4029257222,46.4029257222,2.32594980367
4284,12.8924564183,2.78566252287,59.7199575887,7.91485687458,2.34024800977,0.412021914587,5.54847702653,1.03063047667,,,,
4298,9.83788402973,9.78374014738,9.89500336123,0.0166706369553,0.00201120753631,0.0,0.00532632244,0.000917229515052,,,,
4303,9.81682013313,9.77639786542,9.85811018308,0.0157252659068,0.00170087020172,0.0,0.00336866203565,0.000727017028625,,,,
4313,9.80951520005,9.77043004752,9.84595492169,0.0177233079881,0.00204148326493,0.0010652645,0.00301302300683,0.000563009136412,,,,
4322,10.2472406459,9.42701516897,10.9742804341,0.638323751565,0.0610937632895,0.0462133287136,0.0955002281673,0.0230660732425,,,,
4358,9.99363478239,7.00813476412,12.4803510813,1.24297348753,0.0470068511808,0.0107057755495,0.0992526960066,0.0249448914271,83.8725083699,83.8725083699,83.8725083699,1.33755763122
4377,9.78616798562,9.37799630078,10.2485767401,0.191117424739,0.0228326075271,0.00150651150341,0.0589756412585,0.0133164009196,,,,
4391,9.70772232339,9.46462218739,9.98943987155,0.147065666936,0.00609301634749,0.0031957935,0.0083879007053,0.00165974099058,65.1343549195,65.1343549195,65.1343549195,0.0870004930358
4392,9.81253004258,9.7693747115,9.85668632251,0.0182411284587,0.00150837897362,0.0,0.0031957935,0.000651410481283,,,,
4395,9.95632424254,9.59729201041,10.3654762541,0.193097951068,0.017631823889,0.00656673118978,0.0417768427409,0.0100176117793,,,,
4399,9.94043297573,3.15793731583,16.8718153865,4.35669165952,1.74126916355,0.202231965905,3.56447015383,0.889796879239,,,,
4400,9.77475400277,9.2895747541,10.9653310767,0.361608252232,0.0177960100285,0.0107057755495,0.0236046828748,0.00572591953054,82.8970861451,82.8970861451,82.8970861451,0.0482755702109
4405,9.83578361856,9.79623263944,9.89822947336,0.019973145166,0.00196048201578,0.0010652645,0.00398585470511,0.00090426443576,,,,
4411,9.7632034352,9.29434014675,10.1648985197,0.223060268151,0.0223107720904,0.0018450922375,0.0676170245628,0.0149196962609,,,,
4416,9.73860231776,9.50492004013,9.99829126895,0.133920311893,0.0489344318897,0.0462256026167,0.0531672626892,0.00333378904354,84.2388846225,84.0317656215,84.4460036235,0.292910500243
4428,9.79648614115,9.35519292174,10.7564479779,0.150894122805,0.103154055076,0.0146449651464,0.39452339071,0.0770622971021,,,,
4433,9.8765589799,9.06506775747,11.0169189372,0.488619743969,0.0403420703133,0.011070553425,0.0931665024374,0.0228634192554,89.3204384852,89.3204384852,89.3204384852,
4441,9.85562192129,9.36217629734,10.3681843421,0.283793233611,0.0261821493247,0.0123313276093,0.0483611286278,0.0107214814321,88.2529062857,88.2529062857,88.2529062857,
4452,12.8615648369,2.26965923502,53.6262421674,8.3629422297,2.30910319366,0.184010371587,5.07616271288,0.894233934428,,,,
4458,12.2725920086,5.57113732807,26.8354969973,5.0831437535,1.85373822068,0.610005065233,3.58988533569,0.826042382314,87.0320614484,87.0320614484,87.0320614484,
4462,9.76048984744,6.69438107589,13.2027437657,1.21526583602,0.181258886919,0.0173739375996,0.635627373306,0.141284578282,,,,
4470,9.91192624109,6.28558701928,13.096246792,1.2622898951,0.068396520359,0.00964638025523,0.181548689735,0.0485339825166,66.9738838053,66.9738838053,66.9738838053,
4483,9.78407568985,9.41052888404,10.2090741119,0.204964219805,0.0217163207095,0.00150651150341,0.0505187003116,0.0131924913018,,,,
4498,9.81251265866,9.76344597259,9.86518034251,0.0154845304152,0.00166526793721,0.0,0.003690184475,0.000798681888127,,,,
4503,9.78830793921,9.688280701,9.93717856803,0.0625865758703,0.00996823234834,0.0031957935,0.0189963876739,0.00507698188693,70.2909550532,70.2909550532,70.2909550532,0.315357237506
4504,9.78191796164,9.28204397936,10.5020279413,0.264292200629,0.0145936735624,0.0097633104128,0.0226978849297,0.00476898725695,78.007059734,77.565838985,78.4482804829,0.623980367177
4508,10.1174185574,9.21383450485,11.0063158549,0.446247228106,0.231947163914,0.0173739375383,0.36541833313,0.117837027361,86.5810386672,86.5810386672,86.5810386672,1.31997157544
4515,9.8140680962,9.78499943735,9.86163428862,0.0155314895942,0.00152893263363,0.0,0.003690184475,0.000743217914813,,,,
4524,9.84128153382,9.81977006666,9.86760761398,0.0144313495069,0.00169059473046,0.0010652645,0.0031957934,0.000656785079331,,,,
4528,9.7118782274,8.35883770325,11.0943411002,0.482197681394,0.0799523090558,0.0031957935,0.291060977066,0.0552067116406,,,,
4531,9.81396053531,9.76582946131,9.84738377153,0.0165290457659,0.00168657633254,0.0,0.0031957935,0.000612042701142,,,,
4535,9.89256700626,7.1125510343,13.4349857221,0.645372393425,0.111889481848,0.00690370284542,0.426652695076,0.0795011516041,,,,
4538,9.80194931348,9.14924497091,10.401049722,0.310513335018,0.0279528583535,0.00987885599828,0.0729842216745,0.0190543206378,74.4411554266,74.4411554266,74.4411554266,2.17305908959
4539,9.96007383685,6.95400180115,16.0844088442,0.973140737116,0.155620183413,0.00682102078305,0.651784289856,0.122076198249,,,,
4544,9.74939725724,6.44731907842,14.1694370412,1.20667790656,0.0851179668787,0.0172098736967,0.212650373166,0.0573290312908,83.7656547547,82.8151874174,84.716122092,1.34416379903
4557,9.78056091242,9.31970988574,10.2285763002,0.210583606812,0.0246434920708,0.00336866203565,0.0550959048127,0.0141048046836,,,,
4589,9.82267636869,7.54742625199,11.6943726181,1.0117612398,0.0366362231075,0.0103281219413,0.0915693791974,0.0271324925818,76.4705947634,74.599485714,78.3417038128,2.64614779435
4600,13.0022997812,2.2198914146,52.9086902535,8.31369864319,2.2688379186,0.276300114159,5.13005720547,0.929632635306,,,,
4609,10.5134307356,5.51982253308,14.2429251431,2.637266105,1.87442489676,0.920509896103,3.14747562484,0.52341872519,,,,
4610,9.79332915055,7.03587611543,12.0112332836,1.12341563221,0.0396319534606,0.0186345186503,0.0538775357611,0.0125070890689,80.8297733271,79.5187408497,82.1408058045,1.85407991025
4616,10.2964682197,9.13392984007,11.6059165819,0.555948795668,0.0930381340063,0.0693977052612,0.109665340917,0.0127585506278,87.4703770994,87.4703770994,87.4703770994,2.28418636125
4621,9.77119424256,6.61844524056,14.0891131974,1.08855632246,0.147547086567,0.00150651150341,0.867277024587,0.131785353136,,,,
4641,9.83031050051,9.79180354134,9.86240809153,0.0201969430971,0.00179479624277,0.00150651150341,0.0026093544661,0.000478371994144,,,,
4652,9.8091893086,9.418172631,10.1145476777,0.205346086637,0.0133294494895,0.00238200383602,0.0288606074512,0.00590312686857,,,,
4655,9.81886135733,9.78347886338,9.85696524678,0.0153941433162,0.00182694865158,0.0,0.00451953451024,0.000864984589795,,,,
4659,9.81455911909,9.77585801415,9.87495599209,0.0155775887313,0.00158513088447,0.0,0.003690184475,0.000752760295133,,,,
4664,9.83207904674,9.80919406584,9.86209376603,0.0134763724259,0.00141870234041,0.0,0.00336866203565,0.0011027526156,48.7550112564,48.7550112564,48.7550112564,1.00912493607
4670,9.83150167981,9.8083377349,9.86298645841,0.0134413197628,0.00167839315145,0.0,0.0026093544661,0.0006413260254,44.8109849657,44.8109849657,44.8109849657,0.412359625406
4685,9.83021891819,9.80115657831,9.85625327282,0.0135974400449,0.00182642779524,0.0010652645,0.00353308255853,0.000727526548719,,,,
4687,9.81630651656,7.80360872048,12.760505952,1.01230044933,0.123160743161,0.0100496850876,0.332714016889,0.0706381936442,,,,
4688,12.9119532701,2.68800595953,46.8335841826,8.51700596106,2.45333317906,0.365536292509,4.66285524967,1.0207011806,,,,
4694,9.74080237393,9.22300135085,10.2017218888,0.263008598477,0.0130161175324,0.00238200383602,0.0354110302707,0.00721557859161,85.1569300318,85.1569300318,85.1569300318,0.660822464658
4696,9.94564623678,7.12781052076,13.7191424538,0.738575421441,0.173521114242,0.00858843662182,0.663903379833,0.113260668317,,,,
4700,9.8507547268,9.76379363401,9.91793006194,0.0176972169239,0.00154280899469,0.0,0.0054318044138,0.000750267624584,,,,
4702,9.81225086205,9.7740243126,9.85686689359,0.0162194077302,0.00173624105679,0.0,0.00336866203565,0.000598414921053,,,,
4712,9.67340568014,9.03718564734,10.1778502016,0.345135463963,0.0548448568999,0.0454707009658,0.0609066740085,0.00584953413485,,,,
4719,9.80808231269,7.78949886144,12.0239424122,0.590185376389,0.0988535808466,0.0018450922375,0.41889958295,0.0759525652597,,,,
4726,10.6153342825,2.7632829746,21.0821844997,4.5691123995,2.19903924014,1.19269897008,3.00982757439,0.58535590128,,,,
4728,9.50388487664,6.98620761077,10.9304083545,0.937571983291,0.784495472614,0.0026093544661,2.83550538714,0.734042497918,,,,
4730,9.87134501201,6.44867440107,14.3396188396,1.50294747853,0.193505827852,0.0331774735352,0.450319684624,0.102578354752,,,,
4738,9.84537974929,9.79930726201,9.87958106608,0.0163098551288,0.0017037863742,0.0,0.0031957935,0.000815156762895,,,,
4754,9.80793382198,8.97147132709,10.3392116198,0.373641497496,0.0212762023129,0.007146011195,0.0361091658011,0.00943262543439,88.4307623938,88.4307623938,88.4307623938,
4756,10.0745898177,7.90457351787,12.5991583336,0.425735290185,0.113092306478,0.0105455798168,0.417791507897,0.073640378046,,,,
4760,9.82830551269,9.79970319867,9.86552330361,0.0173944000181,0.00173552002955,0.0,0.0026093544661,0.000698413090388,44.296876961,44.296876961,44.296876961,
4774,9.91230866652,9.42169511694,10.4000679891,0.168490584991,0.176866486147,0.00630218955236,0.931807484345,0.167905388982,,,,
4776,9.78347289015,9.50092372971,10.0840202149,0.155715577003,0.01926777256,0.00439219805272,0.0572077761187,0.0110107826562,,,,
4778,10.7788779408,3.82771309964,17.0103067451,4.11100088531,2.04499192539,0.572147165283,4.98680754071,0.9897914285,86.1444567351,85.9201333863,86.368780084,0.317241122322
4779,9.8303834197,8.20705775942,11.5391083475,0.562730278119,0.0708620878162,0.0119575638659,0.347615885718,0.0540993688567,,,,
4786,13.6623841026,3.55858440808,60.0098081221,10.4813624029,2.33967949628,0.884855239991,5.09899562828,1.97636788278,,,,
4805,9.85121073156,9.81247800976,9.88336681613,0.0203750830654,0.00145051125309,0.0,0.0026093544661,0.000722903833534,,,,
4810,9.82902087861,9.79654353165,9.8475234756,0.0133932896498,0.00160870991401,0.0,0.0031957934,0.000820148081729,43.4588321293,43.1672498419,43.7504144167,0.412359625406
4813,10.2472406459,9.42701516897,10.9742804341,0.638323751565,0.0610937632895,0.0462133287136,0.0955002281673,0.0230660732425,,,,
4817,9.80436983826,5.94002929403,13.6655529441,1.5710225205,0.247520546687,0.0274499448197,0.704251819533,0.136540797752,,,,
4826,9.33885279952,7.02630610896,11.4232791568,0.945871468386,0.0450369481852,0.0215436401321,0.0868304896958,0.0222865415644,85.8902062947,85.8902062947,85.8902062947,2.56783403485
4841,9.81589686182,9.7752115276,9.85316286454,0.0172353095799,0.00148821763783,0.0,0.00353308255853,0.000636759214404,,,,
4846,10.1035179674,9.61265105602,11.1850672587,0.385252222305,0.204712258291,0.0509214229781,0.351199776812,0.146743580025,81.3227898574,81.3227898574,81.3227898574,2.83569524493
4861,9.80574393781,9.76819602946,9.85418414036,0.0166628847501,0.00172618632788,0.0,0.00398585470511,0.000804029560908,,,,
4868,9.78957238715,9.06752918799,10.2952413512,0.214807176862,0.0258707225688,0.00301302300683,0.0867193322941,0.018818077015,,,,
4871,12.8432790005,2.50387944589,38.5866887055,9.61385128407,2.36052675673,0.481327437929,4.42533400242,1.23588162896,89.3873079753,89.3873079753,89.3873079753,3.36612748963
4875,9.8141962405,9.77064213311,9.86055846839,0.015256701738,0.00163517098848,0.0,0.00384086569348,0.000763534328219,,,,
4880,9.85670389983,9.83942964457,9.8928051065,0.0135175600798,0.00156854655044,0.0010652645,0.00238200383602,0.000394598385083,,,,
4890,9.81728541094,9.78995377635,9.84843494847,0.0143749960856,0.00148309313723,0.0,0.0031957935,0.000639357923267,,,,
4914,9.81489262821,9.78618275814,9.85533268933,0.0150061595892,0.00172359235904,0.0,0.00336866203565,0.000679741982691,,,,
4919,9.72389116202,9.26828878996,10.0096649809,0.177523104873,0.0566187226133,0.0455579649853,0.0727896082245,0.0143169708521,,,,
4933,9.83795557156,9.80709634541,9.873226405,0.0174861996811,0.00201775759895,0.0010652645,0.00384086569348,0.000862781469665,,,,
4936,9.98213489565,9.0596196412,11.0313362648,0.387546078258,0.0404043940108,0.0101059862862,0.0977898858151,0.0334858390206,74.2803732611,72.743788443,75.8169580793,2.17305908959
4939,12.5403629202,2.33536249036,48.2496019912,8.28720572413,2.20222841923,0.268271143795,4.82762377516,0.859429186779,,,,
4940,9.87500460357,7.13801973904,12.5914865096,1.40208883709,0.0278351276642,0.0148374170857,0.0452455302403,0.00924829141327,80.1506883579,80.1506883579,80.1506883579,0.335840987954
4970,9.68477963536,8.088285573,12.0880435266,0.91601969391,0.210566063956,0.0254105217779,0.632315003492,0.215916597976,82.7900254947,82.7900254947,82.7900254947,1.24285433874
4972,9.72406148668,9.49788772665,9.88954330189,0.136365828175,0.0073639923686,0.00150651150341,0.0248688506032,0.00481093356031,74.0915889939,74.0915889939,74.0915889939,2.28180486507
4973,9.79911452533,9.45929361056,10.1092345501,0.166726410739,0.018602971653,0.0026093544661,0.0420745751576,0.00950466883322,,,,
4974,9.74309485478,8.05228819551,12.0866093454,0.556276258494,0.0943754293599,0.00532632244,0.389143864244,0.073788585249,,,,
4976,9.798156458,9.72883758372,9.86252228713,0.0437352973459,0.0103619410237,0.0048816552064,0.0162954119274,0.00390406225992,67.946909953,66.8642318036,69.0295881025,1.53113812264
4992,9.83563464709,8.30968558165,11.1042787427,0.637734343642,0.0955512635366,0.0026093544661,0.209627149,0.0798553164956,86.1254975022,86.1254975022,86.1254975022,0.191013358299
4998,9.91596894284,9.10170145961,10.8462766032,0.30450372692,0.140238305286,0.00656673118978,0.465755729017,0.0957280792131,,,,
5001,12.3467274659,2.79382873417,27.9988777411,6.21082322553,2.15745214641,0.51398872947,3.885405596,1.01960734619,87.0320614484,87.0320614484,87.0320614484,
5010,9.82166363421,9.77469110962,9.85534180544,0.0167255905574,0.001164142695,0.0,0.0018450922375,0.000758644608509,59.8156538361,59.8156538361,59.8156538361,1.00912493607
5012,12.9298639933,3.20580144978,22.5361988934,4.16665773524,1.96146912274,1.0547780378,2.81013070154,0.571482001101,,,,
5024,9.73836846241,8.60670260282,11.0848693766,0.4668097209,0.0121811957844,0.0010652645,0.0527601746015,0.00816553972518,,,,
5025,9.76768214193,9.5670583399,9.937710248,0.116065107731,0.019043418482,0.00910162384264,0.0514203925483,0.00951967908365,,,,
5049,9.89343036489,8.75842578019,10.9375262396,0.318919254063,0.0780390108834,0.00583469378102,0.353531403546,0.0416889939169,,,,
5065,9.9049506877,8.19147013945,13.3705255784,0.668818130453,0.157198035068,0.0133477253446,0.52727575686,0.107347461642,,,,
5069,9.80898392356,9.7689937552,9.83985380107,0.0141504694494,0.00172629728724,0.0010652645,0.00238200383602,0.00053136936917,,,,
5074,9.84710195426,8.2373351752,11.7168472686,0.611148441604,0.105252394159,0.0161555355094,0.348075861623,0.066931012959,,,,
5076,9.77255132937,8.87652466009,10.5034095707,0.202593965045,0.0595246361484,0.00439219805272,0.411906249057,0.0511927530396,,,,
5080,9.74095341255,7.35954900469,12.8303486284,1.44025237781,0.0513005505118,0.0136003859866,0.110361601783,0.030491064967,79.9354854172,79.9354854172,79.9354854172,1.81804064088
5090,10.1379092518,6.94489800317,13.7705118721,1.69575423114,0.0648006917711,0.0254105209059,0.108196469784,0.0305596040003,82.7403762083,79.6064317202,85.8743206965,4.4320667989
5096,9.85084061309,9.17513205618,10.8300081854,0.361570565379,0.041708941055,0.0119575642668,0.0716266580812,0.0233467467645,90.3087336228,90.3087336228,90.3087336228,0.323507997246
5108,10.2472406459,9.42701516897,10.9742804341,0.638323751565,0.0610937632895,0.0462133287136,0.0955002281673,0.0230660732425,,,,
5114,9.8498426817,9.79868086034,9.89392782622,0.0231103249022,0.0114710547811,0.00150651150341,0.0473054185521,0.0163125955811,66.4815315948,66.4815315948,66.4815315948,
5115,9.81586930747,9.7789825745,9.85915354887,0.0166248274525,0.001712301236,0.0,0.00336866203565,0.000690914148062,,,,
5147,9.83795114352,9.78897656987,9.87710441621,0.0219469943967,0.00202407648468,0.0010652645,0.0031957935,0.000538509497127,,,,
5178,9.85179439307,9.36286864403,10.2573907074,0.229123344204,0.0175256544769,0.0100496847167,0.0237484697318,0.0050996665587,,,,
5198,9.77726754827,8.35703529976,11.2997158618,0.471104209349,0.0327381637321,0.00150651150341,0.132002559675,0.0197139109702,,,,
5199,9.89344211838,7.30010191588,12.3887013247,1.26551784329,0.197549116704,0.0646572513856,0.578290459366,0.137054418599,80.0407280452,80.0407280452,80.0407280452,0.620979236911
5200,9.92705982994,9.30910774408,10.5074161045,0.272287170516,0.172837119645,0.0788943245649,0.380858481303,0.0981816221514,74.5378028148,74.5378028148,74.5378028148,1.43315798887
5205,9.78094803961,9.70850544809,9.88949414975,0.043534360778,0.00812430090101,0.00238200383602,0.0186649423386,0.00407806486453,69.694536086,69.694536086,69.694536086,0.387112449525
5208,9.80593521283,8.7749843305,10.8577264647,0.418396188813,0.0817180120398,0.0031957935,0.369358088632,0.0453196629942,,,,
5210,9.7695627004,7.95690025191,10.657914309,0.43488532713,0.0516979440888,0.00878439610544,0.24045262694,0.0431923305653,,,,
5212,9.8182439182,9.78491866776,9.85333448293,0.0150790929323,0.0017553993529,0.0,0.004261058,0.000775290955981,,,,
5216,9.81827945266,9.77767548944,9.85823112818,0.0166093096989,0.00166028182917,0.0,0.00353308255853,0.000730752502926,,,,
5221,9.76887378103,9.40751585209,10.3137755521,0.0977494676897,0.0300850235803,0.0010652645,0.177921487883,0.0245563518008,,,,
5226,9.78547201062,9.43017723317,10.1181988758,0.181894010342,0.0125456940084,0.002130529,0.0298654259294,0.00561865939082,,,,
5229,9.72965666569,8.43431745681,11.1321941492,0.4315569628,0.0225023367983,0.0097633104128,0.111999776344,0.0106540389874,,,,
5244,9.79004848477,9.46181410287,10.0606032061,0.158642364749,0.0293514194829,0.0148374169995,0.0602698731184,0.0149168537606,88.5341281209,88.5341281209,88.5341281209,
5250,9.78390785507,8.71604675762,10.5001810815,0.250477592771,0.0725940970603,0.00439219797996,0.422641578717,0.0857076574243,,,,
5262,9.96515170595,9.60160055478,10.3365725427,0.208440562938,0.0155044693402,0.0099930664146,0.0234115959703,0.00629190732974,87.7171282472,87.7171282472,87.7171282472,
5267,9.81336486314,9.77432802768,9.85795667364,0.0163447390971,0.00157357818541,0.0,0.0031957935,0.000695753100205,,,,
5273,13.8520953376,2.71091146021,64.3879417889,9.08340062379,2.48262683897,0.456235507826,6.15943754277,1.12270739316,,,,
5278,9.72663710122,8.41276489658,11.3271918676,0.716101798396,0.0623124292619,0.0424237465859,0.0876693866062,0.0160817319535,,,,
5280,9.76413238927,9.36075182465,10.192804506,0.208171429023,0.011698459671,0.0104374178644,0.0129595014777,0.00178338242568,,,,
5285,9.69370899777,9.53162158996,9.89157160547,0.109676394297,0.00707003980862,0.0018450922375,0.0123313274192,0.0032220533772,68.0383450104,68.0383450104,68.0383450104,0.0870004930358
5286,9.81608398829,9.78384834359,9.86757275931,0.0157563548608,0.0015953952488,0.0,0.00336866203565,0.000697049319112,,,,
5294,11.1064269673,3.21606690873,30.9640210467,5.72550380552,1.55841454281,0.430292998479,3.48835480123,0.821262723106,,,,
5295,9.85266985321,9.78717183122,9.91874201183,0.0301017038062,0.00204393941042,0.0010652645,0.00353308255853,0.000781563215647,,,,
5309,9.81705605167,9.78711968462,9.834249748,0.0136859741604,0.00159323647404,0.0,0.0031957935,0.000851434403622,53.0061504626,53.0061504626,53.0061504626,0.488057137145
5314,9.78497198115,7.29443917942,12.2129808605,0.903663828999,0.117796273962,0.0218054206192,0.39878329783,0.0804204707647,,,,
5319,10.0673797128,6.98373968364,12.8437785256,0.552051111844,0.252111443734,0.0188464521799,1.67985756093,0.3094700009,,,,
5320,12.3897240077,4.57828478213,26.2731941796,4.93081968143,1.91785807101,0.590885791506,3.55702970136,0.862838636075,90.3087336228,90.3087336228,90.3087336228,
5324,9.84572169329,9.80888332226,9.871257243,0.0191937888503,0.00231831372072,0.0010652645,0.00476400767203,0.00108989704984,,,,
5326,9.81717939699,9.77656027771,9.85316860945,0.0158091435111,0.00175557753342,0.0,0.00398585470511,0.000735335432924,,,,
5332,13.6969529909,2.43182120835,62.3023659758,8.03399700345,2.43523831585,0.449275209113,5.8037643291,1.11130023469,,,,
5335,9.82884444611,9.7891848164,9.85991821745,0.0159206844744,0.00131725757619,0.0,0.00238200383602,0.000862008769244,48.8495953813,48.8495953813,48.8495953813,1.00912493607
5343,9.790876819,9.40814943359,10.1701085428,0.174460046577,0.0163800586631,0.0018450922375,0.0443973820686,0.010401763857,,,,
5346,9.78247425759,7.19483517301,13.0748973771,0.95009469285,0.0900618335402,0.0074568512,0.340551583483,0.0653983794821,,,,
5356,10.0092691072,9.30785349554,10.6484544129,0.302495489622,0.286564983833,0.0429421839897,0.396611865539,0.139134824149,81.3227898574,81.3227898574,81.3227898574,2.83569524493
5363,9.79057447384,9.50847670195,10.0522639754,0.149916329146,0.0136891717451,0.002130529,0.0342545047647,0.00663557710767,,,,
5371,9.80112249812,8.88044541659,10.8324588953,0.301769355474,0.0635909971475,0.00238200383602,0.282520104407,0.0346170392726,,,,
5389,10.0069727979,9.25565876571,10.4164633485,0.353491901636,0.0414558794698,0.0196713706892,0.105029892642,0.0237558984569,86.6564417111,86.6564417111,86.6564417111,0.191013358299
5397,9.84005160891,8.21686942138,11.0568713102,0.773473417325,0.0311551450033,0.0111725883038,0.0982183131175,0.0219690935002,79.9625701426,79.9625701426,79.9625701426,0.31817671712
5405,9.86220318886,9.83056479034,9.891537928,0.0165278626497,0.00197241167189,0.0010652645,0.00336866203565,0.000950545403395,,,,
5424,9.81164880446,9.76449739996,9.86287748604,0.0193961112536,0.00148879150045,0.0,0.00336866203565,0.000712426035664,,,,
5425,13.7515850689,1.57279055855,62.4228292604,8.7438622871,2.42353912405,0.467220170891,5.7230178897,1.06595817121,,,,
5427,9.81611694631,9.79433834108,9.84451057015,0.015017774155,0.00193723025712,0.0010652645,0.00336866203565,0.000807123706837,,,,
5438,9.7091504801,8.0833119375,11.5118346545,0.581333008549,0.112178949295,0.00682102089237,0.411981989401,0.0685304976417,,,,
5443,10.0396307239,7.24957146466,11.8141883032,0.983439418586,0.0294836347894,0.0048816552064,0.0638981117781,0.0136639850027,86.8559518292,86.8559518292,86.8559518292,1.71443431505
5452,9.81263249277,9.77421630738,9.85200991711,0.0170613662205,0.0015207445484,0.0,0.00336866203565,0.000685638726829,,,,
5471,9.76388678585,9.42061271115,10.1059893475,0.0790896812969,0.0263057605265,0.0018450922375,0.144519130688,0.0176326447024,,,,
5479,9.8260477115,9.78949669508,9.85043422164,0.0157650029301,0.00139772884886,0.0010652645,0.0018450922375,0.00033349153658,,,,
5485,9.88985850357,7.04227518623,12.6327226854,0.841541760788,0.110593623127,0.0074568512,0.503316879427,0.0750721691575,,,,
